Category,menu link,link,title,phone,street,city,state,Zip,Menus,Hours,img 1,img 2,img 3,img 4,img 5,img 6,img 7,lat,lng
Restaurants,https://www.yellowpages.com/meridian-id/mip/goodwood-barbecue-co-1137831#open-menu,https://www.yellowpages.com/meridian-id/mip/goodwood-barbecue-co-1137831,Goodwood Barbecue Co,(208) 884-1021,1140 N Eagle Rd,Meridian,ID,83642,"Deluxe Sandwiches & Burgers, Classic Favorites, Sides, Beverages, Down South Lemonades, Appetizers, Homemade Salads & Soups, Goodwood House Choices, Barbecue Platters Ribs- Poultry - Beef - Pork, Goodwood Barbecue Co", Hours- Mon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 10:00 pmSunClosed,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/johnny-carinos-1750190#open-menu,https://www.yellowpages.com/meridian-id/mip/johnny-carinos-1750190,Johnny Carino's,(208) 888-7801,3551 E Fairview Ave,Meridian,ID,83642,"Appetizers, Johnny's 15 Minute Wings, Handcrafted Pizzas, Fresh Salads & Soups, Classic Italian, Johnny's Meal for Two, Chicken Specialties, Seafood, Family Platters, Grilled Favorites, Handcrafted Burgers & Sandwiches, Desserts, Johnny Carino's", Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,https://i1.ypcdn.com/blob/c997280a37560153d9f8fc27743d66247b48a8bb_1000.jpg,https://i2.ypcdn.com/blob/fc97c34b07106d18b606cf5471d4ce867e5a8074_1000.jpg,https://i2.ypcdn.com/blob/f875a67d84f6d303374a20d33db372049068582d_1000.jpg,https://i1.ypcdn.com/blob/f649b70b53fdf7d8bf1052727ce36671da098aaa_1000.jpg,https://i2.ypcdn.com/blob/f50a9647e0e35dc17b141237bfb5f7540ce58d2c_1000.jpg,https://i3.ypcdn.com/blob/f114d01b904620e90eb54158de37adb2d0cd3a90_1000.jpg,https://i3.ypcdn.com/blob/ef5016121430402f20077511c04c50e4c895006f_1000.jpg,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/kahootz-steak-ale-house-10320158#open-menu,https://www.yellowpages.com/meridian-id/mip/kahootz-steak-ale-house-10320158,Kahootz Steak & Ale House,(208) 895-9861,1603 N Main St,Meridian,ID,83642,"Appetizers, Greens & Stocks, Sands & Such, Over The Fire, Over The Fire - Customize Your Steak, Entree's, Sweets, Kahootz Steak & Ale House", Hours- Mon - Sat:11:00 am - 10:00 pmSunClosed,https://i1.ypcdn.com/blob/c161001cd6397ef1ad2705ed5b513ce3b367aa6d_1000.jpg,https://i1.ypcdn.com/blob/745b619796b522aee425b7586f1429061aa904c5_1000.jpg,https://i4.ypcdn.com/blob/4fc2c23d0114f9baeb1533d0a732cd613106bea3_1000.jpg,https://i3.ypcdn.com/blob/24ba2ea0270314ac0dfd71da823b3e6aabee4c37_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/ling-louies-asian-bar-and-grill-1326029#open-menu,https://www.yellowpages.com/meridian-id/mip/ling-louies-asian-bar-and-grill-1326029,Ling & Louie's Asian Bar and Grill,(208) 888-5000,3210 E Louise Dr,Meridian,ID,83642,"Appetizers, Soups & Salads, Noodles & Rice, Louie's Favorites, Sizzling Platters, American Comfort, From The Wok, Ling & Louie's Asian Bar and Grill", Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,https://i4.ypcdn.com/blob/d9ddf58ba9c0c12abcf128781bc63efe0d88688c_1000.jpg,https://i3.ypcdn.com/blob/d2e72eb3c34eb88f67d113e42fac5b92bcc3fc07_1000.jpg,https://i1.ypcdn.com/blob/032fc38f4a26ea3f6d9519166f7155f8d789e0d4_1000.jpg,https://i4.ypcdn.com/blob/d6229bbd288d96fb2d09a43d9fdcf4313cf5afe1_1000.jpg,https://i2.ypcdn.com/blob/6f238cb442e19c522f2cbf18c795e531ae5be1a6_1000.jpg,https://i4.ypcdn.com/blob/4ad2273e642c55f6281f52c4e915c7ad0a30ecf4_1000.jpg,https://i3.ypcdn.com/blob/092e04bec8aad29818e6121ad313071627b29f29_1000.jpg,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/los-betos-mexican-food-18590419#open-menu,https://www.yellowpages.com/meridian-id/mip/los-betos-mexican-food-18590419,Los Betos Mexican Food,(208) 887-4711,3143 E Magic View Dr,Meridian,ID,83642,"Breakfast Burritos, Burritos, Chimichangas, Tortas, Side Orders, Los Betos Mexican Food", Hours- Mon - Sun:Open 24 Hours- ,https://i1.ypcdn.com/blob/b9151b96d605ff6d85bd372b625e0c3628879319_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/mcdonalds-11592183#open-menu,https://www.yellowpages.com/meridian-id/mip/mcdonalds-11592183,McDonald's,(208) 888-4348,195 E Central Dr,Meridian,ID,83642,"Shari's Egg Breakfasts, Shareable Appetizers, Fresh Salads & Hearty Soups, Stacked Sandwiches, Melts & Dips, Signature Burgers & Patty Melts, McDonald's", Hours- Mon - Thu:5:00 am - 12:00 amFri - Sat:5:00 am - 1:00 amSun:6:00 am - 11:00 pm,https://i1.ypcdn.com/blob/cf3f869ccb03661b81ec513036233132642599a0_1000.jpg,https://i1.ypcdn.com/blob/2f095b6128fa0aa61aaf6db8d90b8a0b451a677a_1000.jpg,https://i4.ypcdn.com/blob/08ca20cf3db809a5dceb57c1e02c1436ec754a9f_1000.jpg,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/papa-murphys-take-n-bake-pizza-1436209#open-menu,https://www.yellowpages.com/meridian-id/mip/papa-murphys-take-n-bake-pizza-1436209,Papa Murphy's Take N Bake Pizza,(208) 855-0777,1330 E Fairview Ave,Meridian,ID,83642,"Create Your Own, Specials & Deals, Specialty Pizzas, Calzones, Dairy-Free Cheese, Stuffed Pizzas, Family Friendly, Crustless Keto-Friendly Pizzas, Salads & Sides, Desserts & Drinks, Papa Murphy's Take N Bake Pizza", Hours- Mon - Sun:10:00 am - 9:00 pm,https://i1.ypcdn.com/blob/d32b86ebdceecc876732182225b62e592e17e8db_1000.jpg,https://i3.ypcdn.com/blob/c9ca723f2e0ec0876a7cfb2f0b4876e73482cc1b_1000.jpg,https://i4.ypcdn.com/blob/a0df7262ab5cace85e3b36cd7fd7b70ef6d7a54b_1000.jpg,https://i3.ypcdn.com/blob/2ebb343441bb4ea40c8758c516567c3ca84c390e_1000.jpg,https://i3.ypcdn.com/blob/6925487dadaa29c25a1240fea17d1394aad660df_1000.jpg,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/quik-wok-restaurant-10767961#open-menu,https://www.yellowpages.com/meridian-id/mip/quik-wok-restaurant-10767961,Quik Wok Restaurant,(208) 888-3373,3055 E Fairview Ave Ste 110,Meridian,ID,83642,Quik Wok Restaurant, Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/red-robin-gourmet-burgers-10550045#open-menu,https://www.yellowpages.com/meridian-id/mip/red-robin-gourmet-burgers-10550045,Red Robin Gourmet Burgers,(208) 401-0184,1475 N Eagle Rd,Meridian,ID,83642,"Appetizers, Soups, Fresh Salads, A La Carte Sides, Deliciously Dunkable Dips, Red Robin Gourmet Burgers", Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,https://i3.ypcdn.com/blob/8bafb0b325e908254853882b728d2e802b462a12_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/ricks-press-room-grill-and-bar-10350591#open-menu,https://www.yellowpages.com/meridian-id/mip/ricks-press-room-grill-and-bar-10350591,Rick's Press Room Grill and Bar,(208) 288-0558,130 E Idaho Ave,Meridian,ID,83642,"Green News, Between The Bread Lines, Headliners, Extra Extras, Rick's Press Room Grill and Bar", Hours- Tue - Thu:11:30 am - 8:30 pmFri:11:30 am - 9:00 pmSat:5:00 pm - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/sa-wad-dee-thai-restaurant-2351304#open-menu,https://www.yellowpages.com/meridian-id/mip/sa-wad-dee-thai-restaurant-2351304,Sa-Wad-Dee Thai Restaurant,(208) 884-0701,1890 E Fairview Ave,Meridian,ID,83642,"Appetizers, Soup, Salad, House Specialties, Curry, Seafood Lovers, Chef's Recommendations, Fried Rice, Noodles, Vegetarian Soup, Entree, Combination Entrees, Dessert, Sa-Wad-Dee Thai Restaurant", Hours- Mon - Thu:11:00 am - 9:30 pmFri - Sat:11:00 am - 10:00 pmSun:12:00 pm - 8:00 pm,https://i4.ypcdn.com/blob/6d4058afc83a848783fb6ebb01fa37a1292e5d3a_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/san-francisco-sour-dough-etry-12233728#open-menu,https://www.yellowpages.com/meridian-id/mip/san-francisco-sour-dough-etry-12233728,San Francisco Sour Dough Etry,(208) 888-9623,2044 S Eagle Rd,Meridian,ID,83642,"Gourmet Salads, Hot Soups, Combos, Sandwiches, San Francisco Sour Dough Etry", Hours- Mon - Fri:11:00 am - 2:30 pm,https://i4.ypcdn.com/blob/63b0889b9d977c6a5b57dba7eb5f15349ca9e819_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/taco-bell-12088537#open-menu,https://www.yellowpages.com/meridian-id/mip/taco-bell-12088537,Taco Bell,(208) 855-0981,1523 S Eagle Rd,Meridian,ID,83642,"Main, Sauce Packets, Specialties, Tacos, Burritos, Taco Bell", Hours- Mon - Thu:7:00 am - 1:00 amFri - Sat:7:00 am - 2:00 amSun:7:00 am - 1:00 am,https://i3.ypcdn.com/blob/d5caf73291b63c4fbce91393c3bdf3fc95a0fc2e_1000.jpg,https://i4.ypcdn.com/blob/b698c467bc19a491a5a54dbc751906f7073bf228_1000.jpg,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/texas-roadhouse-15467649#open-menu,https://www.yellowpages.com/meridian-id/mip/texas-roadhouse-15467649,Texas Roadhouse,(208) 887-9401,3801 E Fairview Ave,Meridian,ID,83642,"Just For Starters, Salads, Hand-Cut Steaks, Fall-Off-The-Bone-Ribs, Texas Size Combos, Dockside Favorites, Chicken Specialties, Country Dinners, Burgers & Sandwiches, Sides & Extras, Kids & Ranger Meals, Beverages, Desserts, Texas Roadhouse", Hours- Mon - Thu:3:00 pm - 10:00 pmFri:3:00 pm - 11:00 pmSat:11:30 am - 11:00 pmSun:11:30 am - 10:00 pm,https://i3.ypcdn.com/blob/b511163a26a59e8f4c5fcaeb20d09de381182437_1000.jpg,https://i4.ypcdn.com/blob/53d78dba74b5be11515e0917ae131daa9ba02001_1000.jpg,https://i1.ypcdn.com/blob/4612cb9cb94b402e9baa53359a6eb1f9937371fe_1000.jpg,https://i3.ypcdn.com/blob/1698c207e29d1b31e1f1b20dcafc2508a40ace0d_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/the-busted-shovel-11829862#open-menu,https://www.yellowpages.com/meridian-id/mip/the-busted-shovel-11829862,The Busted Shovel,(208) 288-2217,704 N Main St,Meridian,ID,83642,"Home Made Soups, Salads, Busted Burgers, The Busted Shovel", Hours- Mon - Sun:11:00 am - 2:00 am,,,,,,,,,
Restaurants,https://www.yellowpages.com/meridian-id/mip/the-original-sunrise-cafe-12733109#open-menu,https://www.yellowpages.com/meridian-id/mip/the-original-sunrise-cafe-12733109,The Original Sunrise Cafe,(208) 888-4517,805 N Main St,Meridian,ID,83642,The Original Sunrise Cafe, Hours- Mon - Sat:6:00 am - 2:00 pmSun:7:00 am - 2:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/middleton-id/mip/chaparal-sports-bar-and-grill-303031#open-menu,https://www.yellowpages.com/middleton-id/mip/chaparal-sports-bar-and-grill-303031,Chaparal Sports Bar and Grill,(208) 585-9983,3 N Dewey Ave,Middleton,ID,83644,Chaparal Sports Bar and Grill, Hours- Mon - Sun:11:00 am - 1:00 am,,,,,,,,,
Restaurants,https://www.yellowpages.com/middleton-id/mip/our-place-saloon-23507320#open-menu,https://www.yellowpages.com/middleton-id/mip/our-place-saloon-23507320,Our Place Saloon,(208) 585-2557,21 N Dewey Ave,Middleton,ID,83644,"Appetizers, Pizza, Our Place Saloon", Hours- Mon - Fri:11:00 am - 11:30 am,,,,,,,,,
Restaurants,https://www.yellowpages.com/middleton-id/mip/poppis-take-n-bake-pizza-12664790#open-menu,https://www.yellowpages.com/middleton-id/mip/poppis-take-n-bake-pizza-12664790,Poppi's Take 'n Bake Pizza,(208) 585-9122,525 S Middleton Rd,Middleton,ID,83644,"Poppi's Pizza, Create Your Own, Featured Items, Drinks, Poppi's Take 'n Bake Pizza", Hours- Mon - Thu:3:00 pm - 8:00 pmFri - Sat:3:00 pm - 9:00 pmSun:3:00 pm - 8:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/middleton-id/mip/the-original-sunrise-cafe-16198752#open-menu,https://www.yellowpages.com/middleton-id/mip/the-original-sunrise-cafe-16198752,The Original Sunrise Cafe,(208) 585-9700,200 E Main St,Middleton,ID,83644,"Popular Items, The Original Sunrise Cafe", Hours- Mon - Sat:6:00 am - 2:00 pmSun:7:00 am - 2:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/montpelier-id/mip/ranch-hand-trail-stop-2075334#open-menu,https://www.yellowpages.com/montpelier-id/mip/ranch-hand-trail-stop-2075334,Ranch Hand Trail Stop,(208) 847-1180,23200 Us Highway 30,Montpelier,ID,83254,"Ranch Hand Breakfast, Ranch Hand Famous Omelets, Ranch Hand Famous Pancakes, Ranch Hand Scrambles, Ranch Hand Breakfast Sandwiches, Ranch Hand Trail Stop", Hours- Mon - Sun:6:00 am - 10:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/moscow-id/mip/mingles-bar-grill-2223671#open-menu,https://www.yellowpages.com/moscow-id/mip/mingles-bar-grill-2223671,Mingles Bar & Grill,(208) 882-2050,102 S Main St,Moscow,ID,83843,"Appetizers, Greens, Minglers, Baskets, Burgers, Chompers, Lil' Chomps, Mingles Daily Specials, Mingles Bar & Grill", Hours- Mon - Fri:11:00 am - 2:00 amSat:9:00 am - 2:00 amSun:9:00 am - 1:00 am,https://i1.ypcdn.com/blob/3fef98aa8d49970ca0c09d6395cc542ff04c075a_1000.jpg,https://i2.ypcdn.com/blob/6b150cfe2a1da6031186ab6d57e48e3683a651cd_1000.jpg,https://i3.ypcdn.com/blob/462f14f2ecdabc9c4e2d5cca8a25d61c7b5bd2e6_1000.jpg,https://i1.ypcdn.com/blob/413f729e7456a777ada20abb0ea90cbe6eefb235_1000.jpg,https://i3.ypcdn.com/blob/373fd7a06f6ae153d52a19b182f45f7f6dca562d_1000.jpg,,,,
Restaurants,https://www.yellowpages.com/moscow-id/mip/moscow-alehouse-12052716#open-menu,https://www.yellowpages.com/moscow-id/mip/moscow-alehouse-12052716,Moscow Alehouse,(208) 882-2739,226 W 6th St,Moscow,ID,83843,"Appetizers, Wraps, Handhelds, Burgers, Soup & Salads, Entrées, Moscow Alehouse", Hours- Mon - Sun:11:00 am - 10:00 pm,https://i4.ypcdn.com/blob/e7f8decfb279aa7cc18ef68ab333de34d7ecbb05_1000.jpg,https://i2.ypcdn.com/blob/9af4df038f29b0ddbb4204ac9120a497f8933df1_1000.jpg,https://i2.ypcdn.com/blob/54a426099138aad4202a57d071e076fe75301a57_1000.jpg,https://i3.ypcdn.com/blob/108be00d6afcc984a64b67db403c5607dbe30f98_1000.jpg,https://i1.ypcdn.com/blob/35034b1e62fa0120458254d5ef86b527697d592e_1000.jpg,,,,
Restaurants,https://www.yellowpages.com/moscow-id/mip/papa-murphys-take-n-bake-pizza-2523961#open-menu,https://www.yellowpages.com/moscow-id/mip/papa-murphys-take-n-bake-pizza-2523961,Papa Murphy's | Take 'N' Bake Pizza,(208) 883-9508,524 W 3rd St,Moscow,ID,83843,"Create Your Own, Specials & Deals, Specialty Pizzas, Calzones, Dairy-Free Cheese, Stuffed Pizzas, Family Friendly, Crustless Keto-Friendly Pizzas, Salads & Sides, Desserts & Drinks, Papa Murphy's | Take 'N' Bake Pizza", Hours- Mon - Thu:10:00 am - 8:00 pmFri - Sat:10:00 am - 9:00 pmSun:10:00 am - 8:00 pm,https://i3.ypcdn.com/blob/d32b86ebdceecc876732182225b62e592e17e8db_1000.jpg,https://i2.ypcdn.com/blob/c9ca723f2e0ec0876a7cfb2f0b4876e73482cc1b_1000.jpg,https://i2.ypcdn.com/blob/a0df7262ab5cace85e3b36cd7fd7b70ef6d7a54b_1000.jpg,https://i1.ypcdn.com/blob/7545cd03b3171a42c52741499658b879be632ca6_1000.jpg,https://i2.ypcdn.com/blob/1d408d3fc71d188ffa0db8fa1a3959cf57d76db6_1000.jpg,https://i3.ypcdn.com/blob/6925487dadaa29c25a1240fea17d1394aad660df_1000.jpg,,,
Restaurants,https://www.yellowpages.com/mountain-home-id/mip/desert-inn-19005394#open-menu,https://www.yellowpages.com/mountain-home-id/mip/desert-inn-19005394,Desert Inn,(208) 587-9931,1500 Sunset Strip,Mountain Home,ID,83647,"Appetizers, Desert Inn Salads, Lamb, Beef, Seafood, Chicken, Add Ons, Desserts, Desert Inn",HoursDo you know the Hours-  for this business?,,,,,,,,,
Restaurants,https://www.yellowpages.com/mountain-home-id/mip/papa-murphys-take-n-bake-pizza-2237817#open-menu,https://www.yellowpages.com/mountain-home-id/mip/papa-murphys-take-n-bake-pizza-2237817,Papa Murphy's | Take 'N' Bake Pizza,(208) 580-0222,425 American Legion Blvd,Mountain Home,ID,83647,"Create Your Own, Specials & Deals, Specialty Pizzas, Calzones, Dairy-Free Cheese, Stuffed Pizzas, Family Friendly, Crustless Keto-Friendly Pizzas, Salads & Sides, Desserts & Drinks, Papa Murphy's | Take 'N' Bake Pizza", Hours- Mon - Sun:11:00 am - 8:00 pm,https://i2.ypcdn.com/blob/d32b86ebdceecc876732182225b62e592e17e8db_1000.jpg,https://i3.ypcdn.com/blob/c9ca723f2e0ec0876a7cfb2f0b4876e73482cc1b_1000.jpg,https://i1.ypcdn.com/blob/4eb312e729585093a448f76077142174754b4a2b_1000.jpg,https://i3.ypcdn.com/blob/6925487dadaa29c25a1240fea17d1394aad660df_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/mountain-home-id/mip/subway-1917017#open-menu,https://www.yellowpages.com/mountain-home-id/mip/subway-1917017,Subway,(208) 587-8386,3155 Foothills Ave,Mountain Home,ID,83647,"No Bready Bowls®, Classic Sandwiches, Drinks, Deli Heroes, Shareable Desserts, Shareable Desserts, Kids' Sides, Sides, Fresh Fit for Kids®, Subway® Series, Clubs, Breakfast, Fountain Drinks, Subway", Hours- Mon - Sun:8:00 am - 9:00 pm,https://i1.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/applebees-16653232#open-menu,https://www.yellowpages.com/nampa-id/mip/applebees-16653232,Applebee's,(208) 461-5330,1527 Caldwell Blvd,Nampa,ID,83651,"Appetizers, Soups & Side Salads, Sizzlin' Entrees, Chicken, Pasta, Applebee's", Hours- Mon - Thu:11:00 am - 12:00 amFri - Sat:11:00 am - 1:00 amSun:11:00 am - 12:00 am,https://i3.ypcdn.com/blob/f1f0b7a87c24cc3a037c386bfc556acbe6801032_1000.jpg,https://i3.ypcdn.com/blob/a98fe047acdbaaee8750e63a58af72c5be6f0798_1000.jpg,https://i1.ypcdn.com/blob/45080b3199ca8c90761c7465852fe4e350b2576c_1000.jpg,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/beefys-2137618#open-menu,https://www.yellowpages.com/nampa-id/mip/beefys-2137618,Beefy's,(208) 466-6225,1104 Garrity Blvd,Nampa,ID,83687,"Salads, Super Value Meals, Misc, Hamburgers, Sandwiches, Beefy's", Hours- Mon - Fri:10:30 am - 7:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/blimpie-2411081#open-menu,https://www.yellowpages.com/nampa-id/mip/blimpie-2411081,Blimpie,(208) 467-5332,2207 N Cassia St,Nampa,ID,83651,"Limited Time Subs, Premium Subs, Classic Subs, Hot Subs, Drinks & Sides, Kids Meals, Local Favorites, Catering, Blimpie", Hours- Mon - Fri:10:30 am - 8:00 pmSat:10:30 am - 7:00 pmSun:11:00 am - 5:00 pm,https://i3.ypcdn.com/blob/fae2070b242764b9f84803544547dc3aec14191e_1000.jpg,https://i3.ypcdn.com/blob/c7b0d85b2dfb70f52a46d5a5fa71c5f393a4bbfa_1000.jpg,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/chapala-mexican-restaurant-17280403#open-menu,https://www.yellowpages.com/nampa-id/mip/chapala-mexican-restaurant-17280403,Chapala Mexican Restaurant,(208) 461-7700,525 Caldwell Blvd,Nampa,ID,83651,"Appetizers, Salads, Combinations, Specialties of the House, Tostadas, Chapala Mexican Restaurant", Hours- Mon:11:00 am - 10:00 pmTue:11:00 am - 9:00 pmWed:10:00 am - 10:00 pmThu:11:00 am - 8:00 pmFri:11:00 am - 10:00 pmSat:11:00 am - 9:00 pmSun:11:00 am - 8:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/golden-corral-restaurants-2619232#open-menu,https://www.yellowpages.com/nampa-id/mip/golden-corral-restaurants-2619232,Golden Corral Restaurants,(208) 466-2883,2122 N Cassia St,Nampa,ID,83651,"Signature Salads, Pizza, Famous Fried Chicken, Sides, Beverages, Golden Corral Restaurants", Hours- Mon - Fri:11:00 am - 10:00 pmSat - Sun:7:30 am - 10:00 pm,https://i4.ypcdn.com/blob/c109a9e86f6398bf3ec01cdee7dd3048b1eade06_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/harvest-classic-deli-10588694#open-menu,https://www.yellowpages.com/nampa-id/mip/harvest-classic-deli-10588694,Harvest Classic Deli,(208) 468-2291,914 Parkcentre Way,Nampa,ID,83651,"Muffins, Traditional Breads, Deli & Speciality Items, Buns & Rolls, Pastries Donuts & Snacks, Harvest Classic Deli",HoursDo you know the Hours-  for this business?,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/lebarons-honker-cafe-11249674#open-menu,https://www.yellowpages.com/nampa-id/mip/lebarons-honker-cafe-11249674,LeBaron's Honker Cafe,(208) 466-1551,1210 2nd St S,Nampa,ID,83651,"Popular Items, LeBaron's Honker Cafe", Hours- Mon - Sat:6:30 am - 8:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/mcdonalds-10416871#open-menu,https://www.yellowpages.com/nampa-id/mip/mcdonalds-10416871,McDonald's,(208) 467-2012,148 Caldwell Blvd,Nampa,ID,83651,"Combo Meals, Homestyle Breakfasts, McCafé, McCafé Bakery, Snacks, Sides & More, McDonald's", Hours- Mon - Sun:Open 24 Hours- ,https://i3.ypcdn.com/blob/2bf6d2237f46227bf47f58dfb4e23cc4e831f234_1000.jpg,https://i1.ypcdn.com/blob/08ca20cf3db809a5dceb57c1e02c1436ec754a9f_1000.jpg,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/ming-hao-restaurant-12140553#open-menu,https://www.yellowpages.com/nampa-id/mip/ming-hao-restaurant-12140553,Ming Hao Restaurant,(208) 463-9001,3107 Garrity Blvd,Nampa,ID,83687,"Main Entrees, Arepas, Empanadas, Picada Valluna, Kids Menu, Ming Hao Restaurant", Hours- Mon - Thu:11:00 am - 10:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 10:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/outback-steakhouse-1519234#open-menu,https://www.yellowpages.com/nampa-id/mip/outback-steakhouse-1519234,Outback Steakhouse,(208) 461-4585,2011 W Karcher Rd,Nampa,ID,83651,"Appetizer, Signature Steaks, Steak Combos, Chicken, Ribs & More, Seafood Entrees, Burgers & Sandwiches, Entrée Salads, Soups & Side Items, Party Platter, Desserts, Kids Menu, Add On Mate, Outback Steakhouse", Hours- Mon - Thu:11:30 am - 9:00 pmFri - Sat:11:30 am - 10:00 pmSun:11:30 am - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/red-robin-gourmet-burgers-11002798#open-menu,https://www.yellowpages.com/nampa-id/mip/red-robin-gourmet-burgers-11002798,Red Robin Gourmet Burgers,(208) 463-8300,2222 N Cassia St,Nampa,ID,83651,"Appetizers, Red Robin's Finest Gourmet Burgers, Fire Grilled Gourmet Burgers, Red's Tavern Burgers, Fresh Salads, Red Robin Gourmet Burgers", Hours- Mon - Thu:11:00 am - 10:00 pmFri:11:00 am - 11:00 pmSat:11:00 am - 8:00 pm,https://i2.ypcdn.com/blob/3bd9806f9b2caee3cfcfae17fd2f66c09381fc3a_1000.jpg,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/shanghai-restaurant-12059766#open-menu,https://www.yellowpages.com/nampa-id/mip/shanghai-restaurant-12059766,Shanghai Restaurant,(208) 466-2921,332 Caldwell Blvd,Nampa,ID,83651,"Appetizers, American, Chicken Dishes, Beef Dishes, Soups, Shanghai Restaurant", Hours- Tue - Sun:3:00 pm - 9:00 pm,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/smoky-mountain-pizzeria-grill-2619186#open-menu,https://www.yellowpages.com/nampa-id/mip/smoky-mountain-pizzeria-grill-2619186,Smoky Mountain Pizzeria Grill,(208) 461-7333,2007 N Cassia St,Nampa,ID,83651,"Appetizers, Salads, Burgers, Sandwiches, Pizzas, Combination's, Specialty Pizzas, Grilled Pizzas, Build Your Own, House Specialties, Calazones, Signature Pastas, Featured Pastas, Smoky Mountain Pizzeria Grill", Hours- Mon - Thu:11:00 am - 9:30 pmFri - Sat:11:00 am - 10:00 pmSun:12:00 pm - 12:00 am,,,,,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/subway-11191635#open-menu,https://www.yellowpages.com/nampa-id/mip/subway-11191635,Subway,(208) 466-2332,604 12th Ave Rd,Nampa,ID,83686,"Drinks, Bottled Beverages, Kids Drinks, Clubs, Deli Heroes, Fountain Drinks, Shareable Desserts, Classic Sandwiches, Chicken, Kids' Sides, Personal Pizza, No Bready Bowls®, Fresh Fit for Kids®, Subway", Hours- Mon - Sun:9:00 am - 10:00 pm,https://i3.ypcdn.com/blob/8c4853cd5e3c0365b085fb1e0556dd09223328ea_1000.jpg,https://i2.ypcdn.com/blob/2d4cbdbe8c6f988398c0b919f2939362d0fab63e_1000.jpg,https://i2.ypcdn.com/blob/0c78aa26dba2b7d5a90f9efd0369d8a4003454f5_1000.jpg,https://i1.ypcdn.com/blob/e93d64b9e7edfffe23dff053840d71753704d0ba_1000.jpg,,,,,
Restaurants,https://www.yellowpages.com/nampa-id/mip/taco-bell-2867673#open-menu,https://www.yellowpages.com/nampa-id/mip/taco-bell-2867673,Taco Bell,(208) 465-8030,1415 Caldwell Blvd,Nampa,ID,83651,"Main, Deals and Combos, Sauce Packets, Specialties, Tacos, Taco Bell", Hours- Mon - Thu:7:00 am - 1:00 amFri - Sat:7:00 am - 2:00 amSun:7:00 am - 1:00 am,https://i3.ypcdn.com/blob/497d12c2242780a6456a0e72ddcbb9f82b25d729_1000.jpg,https://i4.ypcdn.com/blob/b698c467bc19a491a5a54dbc751906f7073bf228_1000.jpg,,,,,,,
